timestamp,face_x,face_y,face_w,face_h,face_dist,lp_x,lp_y,lp_size,rp_x,rp_y,rp_size,gaze_x,gaze_y
1759314506.8930917,360,223,188,203,2942.3995145781855,335,180,9.308146195450782,393,198,6.930367473738441,2596,529
1759314506.9536898,359,222,187,203,2893.083211763443,336,180,9.34933605100279,396,191,9.506031388759977,2468,726
1759314507.0264208,360,223,186,203,2980.289182120742,337,182,8.855904262318942,394,197,6.884040348339326,2714,427
1759314507.0890248,360,224,187,202,3027.98190888725,337,183,9.482184390420125,391,203,6.339018817324233,2775,218
1759314507.1515975,359,224,187,202,2999.293205132335,336,184,8.826667200153988,394,201,7.593178352200523,2673,264
1759314507.2275932,359,224,186,202,3011.4005996095416,337,183,9.540009900497822,392,200,7.135336697234129,2629,291
1759314507.292021,359,224,184,202,3021.183865747334,337,184,9.173065459997762,391,199,6.83127317585006,2690,223
1759314507.3533852,359,223,186,202,2966.7742284417754,335,180,9.58127919954604,392,196,7.086923731590442,2684,218
1759314507.41816,359,222,186,204,2963.103972582214,333,181,9.852009406583036,393,193,7.189647669536006,2684,165
1759314507.48028,359,222,186,206,2932.1400727390887,334,181,9.701140877745352,394,191,8.095259349820783,2615,342
1759314507.5462244,359,221,186,205,2899.3476988694415,335,179,9.705346968536587,396,190,9.83419265996323,2477,684
1759314507.633328,358,222,183,202,3012.523540969677,333,182,9.282116423032623,393,195,7.984737036440319,2542,601
1759314507.6936538,359,221,184,202,2990.426881353262,334,180,9.463068254867133,394,191,8.427405912149377,2569,615
1759314507.7536492,359,216,184,197,3072.355066564717,335,178,8.310515887225955,400,187,7.1519297884523825,217,357
1759314507.8199615,357,214,187,196,2984.7923803139706,332,176,6.5607091429067665,398,186,7.120367162413874,1621,-1362
1759314507.8875008,358,216,187,195,3010.619098133701,331,179,7.567332143048985,402,188,7.495352931836032,208,-298
1759314507.9524992,358,214,187,194,2966.5036215211376,326,176,7.197793670760676,396,184,6.757477379783451,-879,-1660
1759314508.0314634,356,216,185,193,3062.7807033272056,323,179,7.417728666040121,379,185,7.147881102310542,5,-580
1759314508.0966518,356,216,184,192,3036.713504374296,323,177,7.900240066815636,389,183,6.617629130484926,-274,-1406
1759314508.1596513,356,217,186,190,3067.8379500677306,324,180,7.2036887310005975,390,188,7.072145858510877,-1161,-2281
1759314508.2392235,355,216,185,191,3016.6755186339487,324,178,7.884832231990107,385,183,7.462720345541502,-200,-2281
1759314508.3043315,355,216,185,190,3017.879731339247,323,178,7.791805086060808,385,183,7.685886352787272,-816,-2211
1759314508.3699677,355,216,186,191,3010.9519078037497,323,177,8.247074674071595,383,182,7.536938076526188,-1749,-1213
1759314508.4316523,354,215,185,191,3004.7001247547505,325,176,7.717119238174181,383,181,7.4646821047706995,-2424,-1439
1759314508.496799,354,216,185,192,2988.6895183873416,323,176,7.981329098805944,383,180,7.896012383423495,-2714,-933
1759314508.5619671,355,215,184,194,2946.423942595196,325,175,7.623282016787267,383,178,9.17707073628796,-2743,-529
1759314508.6400151,354,214,185,195,2918.073808645939,325,175,7.770819254565725,385,179,9.210347787613836,-2761,-697
1759314508.702927,355,215,186,196,2920.146545891748,325,174,7.760419717082323,385,179,9.061376420490356,-2747,-609
1759314508.7661517,355,216,186,195,2940.666513305525,326,175,7.107686620561893,385,183,8.88803378589785,-2724,-801
1759314508.8470259,355,214,187,196,2938.608856532939,327,174,8.00103904963576,388,180,10.009848157580421,-2397,-386
1759314508.9161036,356,215,186,196,2949.5562415768472,327,174,8.075608406358558,385,182,9.912411709485726,-2596,-419
1759314508.9764981,356,216,186,196,2941.504957245307,328,174,8.568258555555055,386,184,9.372501349303066,-2585,-403
1759314509.0365293,356,216,186,195,2943.3209425988184,328,174,8.952053000666004,388,185,9.174820819088193,-2285,-154
1759314509.1084726,356,216,187,196,2931.6178190300798,328,174,8.90789012004024,386,181,9.913510227986752,-2334,-35
1759314509.170086,356,216,185,196,2964.1462643870354,329,176,8.668089123038408,385,183,10.035814242640617,-2321,-95
1759314509.2449105,357,218,182,195,3062.278941919539,331,179,8.649109364138084,390,187,8.832665260329605,-2011,37
1759314509.3073785,357,218,182,194,3106.496111599896,333,182,7.312921934942194,397,191,7.996795690838865,-2070,-489
1759314509.371566,356,221,180,196,3098.142507807135,326,188,8.330153577165115,394,196,7.58255917861383,-1125,-200
1759314509.4351652,355,221,180,195,3129.568021276336,323,190,8.389281698307103,393,196,7.102555126624313,-856,45
1759314509.4993603,353,221,179,197,3096.69743701938,323,185,8.15279842834211,388,188,9.202830353847906,-2379,59
1759314509.561056,353,225,181,198,3026.2195656884387,318,196,9.207998870337558,395,194,8.123558657837153,2115,1142
1759314509.6487417,352,222,183,202,2995.1681618986845,318,190,6.809561145632578,381,195,7.5446364135319,2074,1220
1759314509.710203,352,224,182,203,2966.179358808471,318,189,7.577954108739808,381,194,7.98914739651231,2083,1135
1759314509.7714894,350,227,183,204,2913.8790318598453,316,194,6.941988773981628,381,196,7.156362681788427,1961,1267
1759314509.8313608,350,227,184,205,2893.579378152237,316,194,7.6281232350826835,380,197,8.342415717202423,1922,1272
1759314509.895708,352,230,184,205,2903.2422782182866,314,196,7.524482807186157,377,199,7.830086969828451,-2167,711
1759314509.9603336,350,231,185,206,2877.2835341128716,313,196,7.147754874526505,378,200,7.789498625114123,-2063,1229
1759314510.0259805,350,232,184,206,2894.2841823365243,313,196,7.421185598404177,376,199,8.125504440815918,-2095,1306
1759314510.0889256,351,233,184,207,2839.312629077532,313,195,8.376164390996786,375,198,8.571251764542492,-2072,731
1759314510.151006,350,233,183,207,2872.680003677253,314,196,8.6524204312081,375,199,8.294228353114008,-2155,800
1759314510.2155461,349,233,184,209,2816.658809997507,311,196,9.989278934170049,375,198,9.031308090640639,-2091,1118
1759314510.2777996,349,235,183,209,2821.493591858894,311,198,8.516523437669823,374,198,8.472401817335188,-2084,817
1759314510.3428614,349,235,183,208,2833.08058035864,311,198,8.526473520219323,374,198,8.91249326415933,-2054,813
1759314510.405664,349,235,184,208,2856.7880106599428,312,199,9.275005057006227,374,198,9.182896883012779,-2189,978
1759314510.4685433,349,236,182,208,2862.372799299099,311,200,8.897340166248883,374,198,9.172403546236227,-2134,1093
1759314510.535982,349,235,182,209,2863.698804379814,310,200,8.89591573009117,373,198,9.504143835260338,-2129,1149
1759314510.60176,349,235,183,207,2855.1860602978268,310,200,9.181502184678013,373,198,8.458189747999931,-2062,1113
1759314510.6638725,349,236,184,207,2836.965608674219,311,201,9.639000454753205,374,199,7.759445227128606,-2034,1173
1759314510.7258427,349,236,185,207,2825.7694140345784,311,200,9.76269633780794,372,199,7.381367796421837,-2030,1066
1759314510.787129,349,236,185,207,2840.162698392157,311,200,10.26108669388299,374,199,7.7412162436809995,-1976,1141
1759314510.8635008,349,236,186,208,2815.3141358994703,310,200,10.130759236673365,371,199,8.065693772923748,-2026,1130
1759314510.9260726,348,236,185,208,2828.5646870613186,310,201,9.511973927405151,373,199,7.862736597797113,-2058,1177
1759314510.9926047,348,237,185,208,2831.7069462913955,310,200,10.378204871992436,370,201,9.291281311903838,-2037,1140
1759314511.0584698,347,234,187,211,2819.151123847241,309,201,9.817717688061805,371,200,7.910781790913964,-1908,1611
1759314511.1214693,347,235,186,210,2842.196141143902,309,200,10.533156844207488,371,200,8.112567181414619,-2039,1474
1759314511.1835012,347,233,187,212,2820.3648171573336,308,201,10.81146844573623,369,198,8.719023865232142,-1983,1423
1759314511.2679849,348,231,183,212,2803.9536280789025,311,201,9.332026161098907,371,193,10.088049111236094,-2152,940
1759314511.3334568,349,230,183,211,2808.1581149347476,311,199,9.462331704708932,371,194,9.865827570248413,-2154,813
1759314511.3970108,346,224,180,206,2986.190146078328,315,193,7.420678619585804,380,188,7.589594758270392,1605,1668
1759314511.4695091,347,215,179,199,-3177.943867578543,325,178,9.031287002478651,384,181,7.180866974787211,-3064,-990
1759314511.5365138,346,216,179,196,2155003500.621782,323,182,7.7215426975017545,387,185,6.09639529232188,1836,941
1759314511.6031222,350,212,182,193,3088.5714501181087,323,177,7.480118828484931,373,176,6.636716086535373,2451,484
1759314511.6666176,351,210,184,193,2991.028383821064,328,169,7.853659663830525,385,175,7.359505854849127,1856,38
1759314511.7306776,351,210,183,191,3017.9231779421866,328,171,7.595953383144824,386,176,8.041556492666107,741,-320
1759314511.792019,352,209,184,191,3042.1129240426367,329,172,8.326602037368112,384,176,8.855482860470694,1343,-1023
1759314511.8746624,354,209,186,193,2988.0910609024295,328,172,7.1658944219801235,386,175,8.622112623449782,-1527,-1125
1759314511.9409893,354,210,186,194,2966.434601170882,328,171,8.013940103854942,385,175,8.199549753753471,-1988,-1092
1759314512.002386,354,209,186,197,2962.72071727569,326,171,9.81545895721943,384,175,8.455859330560267,-2384,-1000
1759314512.068813,355,209,187,198,2936.74279365515,326,171,10.100883690643107,385,175,8.114746793328566,-2505,-404
1759314512.1313639,356,209,188,199,2914.1042876396177,325,171,9.984374725168017,385,175,7.649411647895201,-2754,-453
1759314512.1934214,354,210,187,198,2927.0735823164223,325,172,9.723351445556686,385,175,8.149490806267382,-2779,-730
1759314512.2731354,354,210,186,196,2946.446271470394,324,172,9.368408405008928,385,177,8.448105532953473,-2566,-872
1759314512.3376713,354,210,186,196,2937.6927259568406,324,172,9.38498154275012,384,175,8.64090122020407,-2616,-883
1759314512.3991709,354,210,186,198,2918.746431651719,323,173,9.277077420302666,382,174,8.313340732991412,-2802,-395
1759314512.4773178,354,210,188,197,2932.718166867931,324,172,9.074139832635325,380,175,8.708673200213234,-2669,-362
1759314512.5407956,354,210,187,196,2943.15529952078,323,173,9.050456786532662,380,174,9.041525691084932,-2776,-514
1759314512.6008713,357,212,192,196,2913.220297381845,326,174,8.49105421979601,379,181,7.69834441786045,-2653,-1213
1759314512.6728714,355,209,191,199,2927.5691184136317,323,173,8.501133707320855,389,185,8.227189463976066,-228,-516
1759314512.7387402,355,208,191,199,2930.471781074539,323,173,8.992432670862252,382,181,8.663635686450117,-979,272
1759314512.803758,351,207,187,199,2967.1988946197393,325,174,7.51900730682815,387,176,9.418743090028,-208,222
1759314512.876693,353,211,189,198,2944.1632507547297,317,179,7.905458734098013,385,178,11.05389026721744,-1072,1218
1759314512.9419138,352,210,188,198,2928.9813512616456,317,179,8.128448507822759,386,176,9.357331331315924,-479,1407
1759314512.994449,352,218,191,202,2844.051050961157,311,182,8.551402864796062,383,182,9.289565830901509,-1673,1642
1759314513.073031,350,226,183,197,-3216.434801241479,311,201,7.161862994604973,375,191,8.532196586095226,-10430,12700
1759314513.1387596,347,230,181,195,3039.3611187213664,310,203,7.387886764487736,369,196,7.207045977021637,-1949,1614
1759314513.2027617,348,236,178,188,3213.0447459479924,319,206,8.887736623801382,380,208,8.895182169332587,2021,1105
1759314513.2728045,354,241,172,179,3450.35046123052,326,214,7.170256118751905,384,222,6.8418715693140175,2381,-1638
1759314513.3307505,355,245,164,175,3522.5521288906853,343,216,7.283377213130258,390,223,6.114996621353102,2910,-242
1759314513.3859892,360,245,165,168,3749.048958580959,349,218,4.690484154588928,394,227,5.52184865911342,3090,-355
1759314513.4871407,363,243,159,161,3999.757507443082,350,218,6.151065907768418,395,227,4.851660795666205,3025,-1824
1759314513.5517893,365,243,158,158,4074.851449981641,353,219,4.925210557134998,396,228,4.611198951916823,2532,-2253
1759314513.61457,366,241,157,155,4034.4586491842,353,215,5.897383341065492,397,227,5.106140700517286,2372,-2523
1759314513.6760309,368,242,158,155,4115.78958590508,359,218,5.517674650053713,398,229,5.185425749298837,2401,-2679
1759314513.7403743,369,244,155,156,4005.9283009383103,354,218,6.252222317450839,401,231,4.825777017757231,2648,-2268
1759314513.8014562,372,245,154,154,4015.180373885747,357,218,4.564562062024798,399,230,4.323353567587617,1501,-2770
1759314513.8899891,372,244,156,154,4042.135950760181,357,219,5.6300693490747244,399,231,3.9532925011773483,1830,-2503
1759314513.9509838,372,245,155,154,4036.6253088735652,357,220,4.901301709211661,399,230,4.178907925995551,1686,-2598
1759314514.0101683,371,245,156,154,3968.1694740246376,351,219,6.015225976351838,399,230,4.526829907604679,1463,-2576
1759314514.0704653,371,245,157,154,3958.0297565890887,352,220,5.961592875811456,400,230,4.8380820869658825,1321,-2679
1759314514.1300762,369,245,157,156,3900.662743007802,351,220,6.021395193311338,399,231,4.817235813454997,1510,-2284
1759314514.1925874,370,245,158,155,3953.2196412723056,351,221,5.859438070286321,399,231,4.5418736446110195,1366,-2391
1759314514.270565,367,246,157,153,4105.088775022578,347,221,3.951809046385475,395,229,3.7587122129448485,772,-2442
1759314514.3323562,367,245,156,153,4141.776649529038,345,220,4.697513518639922,389,227,4.473828932586987,138,-2690
1759314514.391688,366,246,158,154,3984.3414284947908,341,220,5.363757866536524,386,226,4.191849210497167,-584,-2414
1759314514.4561908,365,246,159,155,3940.888092047568,340,219,5.490174368346065,387,226,4.605562884735159,-334,-2439
1759314514.5177126,367,248,158,155,3873.8350541743525,346,223,4.583579629028597,388,228,3.9101910514913962,-484,-2008
1759314514.5804498,367,247,158,155,3821.0903434509514,345,222,4.844621727177068,388,228,4.74441773329404,-679,-2013
1759314514.649254,365,248,157,156,3878.435975013456,347,222,6.019473857133571,388,227,5.177975104373056,-146,-2724
1759314514.7129626,365,248,156,155,4036.179115528308,346,224,4.611922208644941,389,229,4.448403009098772,-200,-2734
1759314514.785532,365,248,154,154,4130.629749666613,346,224,4.592308979867748,390,230,4.939111735129976,-285,-2703
1759314514.8499894,363,248,155,155,4147.054576970177,343,225,5.463502666704232,390,229,5.577151829553538,431,-2966
1759314514.911341,364,250,154,156,4059.0158765849005,342,227,5.190015333627621,391,229,6.706341692473407,-468,-2772
1759314514.973173,364,250,154,156,4053.7626497976844,342,227,5.140318251973759,390,229,5.984656904218432,-510,-2736
1759314515.0361757,364,251,153,155,4087.786900099584,340,229,5.368950843937322,389,230,6.859129918420904,-861,-2606
1759314515.104337,365,251,154,155,4086.2986217981584,341,227,5.837809339029843,389,230,6.28176217152347,-477,-2801
1759314515.167915,365,252,153,154,4068.6637110498136,342,226,5.892545512333766,390,230,6.524490357257231,-971,-2620
1759314515.229669,365,251,154,154,4056.182434422263,342,226,6.507019045406642,390,230,6.732799631593755,-63,-2906
1759314515.2955492,365,252,156,156,4036.8336173868647,342,227,6.623088365927639,389,231,6.1919682543120675,-31,-2892
1759314515.3560777,365,251,155,155,4046.862022778581,342,227,6.157513043126204,388,231,5.886590126305005,299,-2903
1759314515.421858,365,252,156,155,3988.776997957046,340,227,6.718561368199963,389,231,6.635575027287755,47,-2863
1759314515.5029135,365,252,157,157,3989.5986770370373,342,228,5.845163925609487,391,232,6.01391009858538,-175,-2853
1759314515.5658362,365,252,156,157,3995.743812445126,341,227,5.916734274244767,391,232,6.280813079201697,77,-2890
1759314515.62938,365,252,157,157,3934.1825850175974,341,228,6.433394283601291,391,233,6.513275765560368,252,-2835
1759314515.6969106,366,253,156,157,3923.7464626743745,341,229,5.984822084780825,391,233,6.712254747295244,-36,-2802
1759314515.7602715,365,254,157,157,3925.664904058347,342,229,6.122383138818056,394,234,6.8025904025289305,-178,-2816
1759314515.8250036,365,253,156,157,3945.4101130172326,342,229,5.794028833226813,391,230,6.43487467504074,-270,-2772
1759314515.8985083,365,254,157,159,3897.4766582130355,342,228,5.85319269745104,392,233,6.9026032997804405,-773,-2603
1759314515.963113,366,254,156,158,3938.7893287016464,343,228,5.879821674251024,388,231,6.703873026386121,-103,-2817
1759314516.0260997,365,256,157,158,3895.5954247850577,346,227,6.09555371124157,389,232,7.4607906016551935,-1305,-2302
1759314516.114628,366,255,156,159,3912.831648499096,346,227,6.325542999192542,388,231,7.014543890338118,-1480,-2190
1759314516.1810513,366,255,156,159,3909.3011631056174,346,227,6.277081543288042,389,231,7.298966808383026,-1498,-2171
1759314516.245259,366,256,155,157,3923.34740620204,345,229,5.606205208535445,388,231,6.921757177484478,-1369,-2224
1759314516.3097768,366,255,157,157,3914.8420040562423,344,228,6.218164520210001,390,230,6.771566038458582,-1869,-1628
1759314516.3719501,366,256,157,156,3940.6405896213264,344,227,6.088640107762299,389,231,6.805680603783403,-1742,-1872
1759314516.436363,365,256,157,157,3903.562159662728,344,227,6.105661286748769,390,231,7.170490498788217,-1511,-2121
1759314516.5160155,365,257,155,156,3925.1509239899046,343,228,5.844341787482024,390,232,6.889775229162794,-1515,-2113
1759314516.5796561,365,257,155,156,3926.8955167837735,343,227,6.935696720855597,386,231,7.103642786680028,-1345,-2252
1759314516.643317,366,256,156,157,3870.894019033593,344,228,6.550068836240262,390,230,7.824505672917683,-1916,-1506
1759314516.7165396,366,257,158,157,3878.552267968909,344,228,6.619126853146947,389,231,7.609156500359936,-1515,-2044
1759314516.780362,366,257,157,157,3870.712934506919,344,228,6.242116018642451,389,231,7.386790802331259,-1652,-1794
1759314516.841391,366,258,158,157,3916.993101950558,345,229,5.785628871455583,386,232,6.60454796065787,-1389,-2182
1759314516.9080594,366,258,157,157,3907.0169965729838,345,230,5.899637742853667,389,233,6.626443592603479,-1359,-2212
1759314516.9748302,367,256,156,157,3972.3542507654793,344,230,5.169677104488628,387,232,6.14065346347696,-1288,-2236
1759314517.0346882,365,261,155,155,4052.0009059696263,340,235,6.333006728517981,396,244,6.559779518685398,2416,-1288
1759314517.119642,364,264,155,157,4030.8312293294343,340,234,7.293819803046331,391,248,5.957187780275274,2252,-1960
1759314517.18165,365,263,154,159,4084.2448273529963,343,235,7.329259136192815,390,249,5.728681577026903,3379,-33
1759314517.244976,365,265,156,163,3951.6506248432534,338,237,7.874673035237613,389,247,6.291221357590149,3212,-223
1759314517.3111491,364,265,157,164,3871.3199984631265,336,238,7.3251933170920065,386,239,6.908847128228589,1318,-1352
1759314517.3740993,364,265,156,166,3752.751693801078,336,237,7.423842403754031,388,238,8.090715831687602,495,439
1759314517.438686,364,265,156,168,3714.030664593031,336,237,7.572168853239091,389,237,7.749763959278336,-2491,178
1759314517.5186186,364,265,158,170,3686.4807356600454,336,236,7.227387128820576,388,238,6.023073994706465,-2421,127
1759314517.582836,364,266,156,170,3686.8618015174256,336,236,7.274941133244697,387,238,6.4863747661129665,-2274,225
1759314517.6455376,363,266,157,170,3654.4941676826484,336,236,7.153031385056408,388,238,7.691933679563738,-2578,395
1759314517.7112117,363,266,157,170,3660.540941837124,336,236,7.0158058063491735,388,238,7.384214487363783,-2486,378
1759314517.7752116,362,267,157,171,3776.853720860758,334,239,7.668908769210009,383,242,6.559880300264384,2087,-335
1759314517.834931,362,266,156,171,3757.3133092865964,335,241,6.551044077170943,385,242,5.450603869231765,3090,1102
1759314517.8997848,363,267,158,172,3772.4401735037186,335,241,6.519785611208296,384,242,5.970720359835409,-1301,2568
1759314517.9629467,361,267,157,172,3732.78784698112,335,241,7.048489124772725,387,244,5.66109776880644,1753,2686
1759314518.0275004,363,267,158,173,3688.3962345902396,335,242,6.906643442536379,388,243,6.350718261550305,-366,3108
1759314518.0939338,362,268,158,174,3685.0863852766174,334,242,7.371894060508851,387,243,5.708932545977153,-2605,925
1759314518.1563053,362,269,161,174,3572.978470750933,333,242,8.03142963708823,385,242,7.165617566159086,-2562,827
1759314518.222596,362,269,160,176,3579.800015692137,334,242,8.292707006369632,385,243,7.275114768674183,-2561,649
1759314518.289291,364,271,160,178,3462.677114101176,334,241,8.63013627951311,387,244,6.520927306480642,-2239,638
1759314518.3415632,363,270,163,180,3445.2788288859274,334,241,8.688019232026424,388,242,7.245616926379499,-2258,566
1759314518.4008095,364,270,163,181,3417.2829167489067,334,241,8.119552768527745,389,243,7.332560129906029,-2238,620
1759314518.4640477,363,271,163,181,3466.26149378839,334,242,8.019690231167527,390,243,7.140796113943603,-2394,639
1759314518.525094,364,271,162,182,3442.796586990864,333,243,7.342442739724711,387,242,7.550820659284128,-2250,535
1759314518.5899575,364,270,163,181,3457.049552338686,334,243,7.35090694005975,388,242,7.657228040871644,-2314,532
1759314518.6476068,364,270,160,179,3511.972889027822,334,244,6.7898994254994705,384,242,6.9042568112044576,-2557,776
1759314518.734808,363,270,159,181,3469.8879253641308,333,242,6.702290636684969,385,241,6.877877265692449,-2468,746
1759314518.7971396,363,270,161,181,3471.409350919908,333,243,6.706588628699337,385,241,6.936954590134194,-2461,646
1759314518.8629115,363,269,160,179,3622.501031229331,336,244,7.003891268183649,383,242,8.141157130534879,-2062,1231
1759314518.9264534,362,267,156,175,3698.9710152037487,335,243,6.538502711315455,379,237,7.9746650815210325,2808,1676
1759314518.994871,361,266,153,169,3837.6600530296305,335,242,6.010689554835818,379,237,7.645294743909229,3039,1411
1759314519.0600214,363,260,152,163,-4101.948786273532,341,233,6.269018237651202,379,233,5.021543221288248,-2628,97
1759314519.137828,363,256,154,158,4177.371656414178,344,231,4.857104149328166,394,233,5.723866343005356,3456,-465
1759314519.2049391,363,255,151,155,4163.3090023068935,346,232,6.428690014499751,393,232,6.5496356949989325,3430,-298
1759314519.271111,364,255,156,156,4037.5524787429986,343,227,5.9650334938273915,396,232,6.337817761320045,3274,-1075
1759314519.3408604,365,251,156,157,4025.3115820867156,346,223,6.757130323254178,393,228,6.377971708169054,3359,-1107
1759314519.4066043,366,251,156,156,4062.9246174776026,347,224,6.308717576115148,392,229,6.666296966989118,3637,-304
1759314519.467856,365,252,153,154,4106.796924454705,346,223,5.978638440970567,403,232,6.209394442624388,3256,-1501
1759314519.5298083,365,248,156,156,4004.833642242498,347,221,5.3732946909994,400,227,4.9685508770705304,960,-3121
1759314519.5917878,366,247,156,157,4013.0208226695754,348,222,5.306102900008149,400,227,5.3435344678701915,668,-3112
1759314519.6587586,367,245,160,158,3706.2180094967457,347,218,6.4371907442572835,399,226,5.776345178361113,1170,-2665
1759314519.745511,367,245,161,162,3793.2176176987773,348,218,5.6724190719906735,398,225,6.464436606230978,1858,-2703
1759314519.822145,367,245,161,164,3789.0102241319873,348,218,5.643089257303008,397,225,6.550553116894184,1894,-2656
1759314519.8877,367,245,162,164,3723.959932937185,348,217,6.626329243751282,397,224,6.095656069539099,1693,-2740
1759314519.9488566,367,246,160,163,3762.2093337954184,347,219,6.052297451762536,400,226,6.33981756853715,998,-2963
1759314520.0133333,367,245,160,163,3763.8099004371243,346,218,6.066057298183456,396,224,5.570667591792001,930,-2980
1759314520.0768092,367,245,161,163,3761.995075330731,345,219,5.993813739058399,395,225,6.117522147379747,1528,-2784
1759314520.1473615,367,247,161,165,3781.3829103864655,345,219,6.084919822747517,397,225,6.819409810596161,923,-2993
1759314520.2128918,367,246,162,166,3750.3826458562667,346,218,5.560576405744305,396,224,6.336227663446137,531,-3039
1759314520.2728944,365,245,159,165,3783.9161996717385,346,219,4.652019086027334,394,224,6.151005953005453,1173,-2892
1759314520.351968,367,250,160,167,3691.0907866669104,345,225,6.044549868493639,396,228,6.559360204783826,-1631,-1990
1759314520.4170299,366,251,158,166,3800.695599389284,346,224,5.620112699447843,395,227,6.247837825604453,-1655,-2058
1759314520.4793897,367,255,160,167,3812.471467806355,348,227,6.302477636865395,389,231,7.031876151742237,2772,-457
1759314520.5427485,367,258,158,165,3762.535233474198,351,228,6.409040419409196,385,231,7.492357904067738,131,-1598
1759314520.6078582,367,258,161,167,3694.420984065009,354,228,6.746709815530574,402,235,7.355932671286959,3263,759
1759314520.6693075,367,260,160,170,3576.048440662013,357,228,7.205150713821943,404,236,7.259410928292803,2524,334
1759314520.7545123,369,261,161,173,3602.7888263190466,360,229,7.4479664558261325,408,239,7.121956467639054,2736,472
1759314520.8160036,370,262,162,174,3545.772592839666,360,229,7.234275687138163,408,239,7.015979188057513,2611,575
1759314520.877024,371,262,161,176,3566.9793226275765,359,230,7.514558769011192,406,238,7.348368139659195,2658,631
1759314520.940878,371,262,160,175,3543.5509470632746,358,229,7.260240648199054,406,237,7.409824568258837,2672,508
1759314521.0094016,372,262,161,174,3517.767503469667,356,229,7.939026607681923,407,236,6.885175602551347,2874,397
1759314521.0724015,370,264,163,174,3494.8793050797317,355,230,7.8415485704091195,405,237,7.644425167496769,2863,386
1759314521.1477807,372,265,166,170,3602.5348099300304,352,232,6.807110076737397,402,238,6.0689738021130895,3445,477
1759314521.210968,372,264,166,167,3628.442352617796,351,231,6.7909446836440575,401,237,6.65228549999927,2660,-78
1759314521.2767117,369,264,161,163,3762.049592350626,346,235,5.079746576601213,398,239,5.908037615884617,-1815,-1543
1759314521.3417885,370,264,161,161,3805.304173123711,348,238,4.554792850607176,397,239,6.071576881184295,-1763,-1604
1759314521.4069238,367,261,162,161,3742.504549894333,338,232,6.279460537385984,388,234,7.307827137625865,-2014,-1049
1759314521.4660769,363,263,159,161,3938.6667271229207,335,233,6.203751491061075,388,239,5.573575008382103,-1829,-1718
1759314521.5303006,364,263,159,162,3864.0026084536817,335,232,6.379186548944086,388,234,6.578405960106767,-1762,-1753
1759314521.5826018,363,263,159,163,3759.9480009975496,334,233,6.962533875610837,387,238,6.663165082072393,-2033,-1426
1759314521.641262,363,264,159,164,3760.2088934167496,335,233,6.856749820006365,387,237,6.760033862122935,-2058,-1431
1759314521.7178378,362,263,160,165,3724.786301582868,335,233,4.756217951997998,383,236,6.16109992358319,-1847,-1416
1759314521.7782295,360,265,157,164,3770.2183063541365,329,235,5.108894836113816,383,237,5.84907058307994,-1704,-1235
1759314521.8382535,360,263,157,163,3665.4524279614166,330,234,5.6347371195569345,382,234,6.887263582022275,-1698,-849
1759314521.9007974,359,262,156,163,3628.2619404356883,326,233,5.979779123665199,378,233,7.691422606840776,-1797,-668
1759314521.9714985,359,263,156,163,3784.7193428765986,325,235,6.11880700222998,379,236,7.1339088944249935,-1762,-1138
1759314522.0355585,359,263,155,163,3774.2685585689064,324,235,5.805234214056664,379,236,7.579133699738948,-1857,-1025
1759314522.0980928,359,263,156,164,3634.350908915043,326,234,7.049226857371585,376,234,9.062572419887195,-1832,-388
1759314522.1637173,358,262,157,166,3611.5002804390224,326,235,5.429009565806348,377,233,8.140698955927371,-1855,-671
1759314522.224353,358,262,157,167,3585.047711149858,327,235,5.994082491289951,377,233,7.382525539456784,-1851,-520
1759314522.2898693,360,262,158,167,3598.5881875614214,328,234,6.2502922684491775,378,233,6.0690207782772125,-2161,-656
1759314522.3651237,360,264,158,163,3694.2386579599543,333,235,5.055892344146723,386,236,7.623357041395585,-1564,-1805
1759314522.427073,359,264,157,162,3723.625966064957,334,233,5.197831788590744,386,235,7.727808840623519,-1405,-1860
1759314522.4924123,360,263,157,163,3824.196612752436,349,233,6.566968561002581,384,238,5.527920582454981,2806,256
1759314522.5611675,363,262,161,167,3713.149227495249,352,230,7.2810025458455065,389,240,6.151703634543443,2811,272
1759314522.6280985,364,262,163,169,3588.3562311041574,350,230,7.987472143190461,391,236,7.294242921166203,2835,357
1759314522.6832337,366,262,165,171,3646.3729694345056,353,229,7.894959574287112,397,237,7.133890565090622,3192,537
1759314522.7689948,368,262,165,172,3563.635722558937,350,230,8.436526100265471,398,234,6.995053363012035,3407,2
1759314522.8303027,368,261,164,173,3554.8828817964622,348,229,9.116943165700205,400,234,6.636192743476874,3340,-31
1759314522.9057257,367,261,163,174,3533.252556364176,350,230,9.450379840808909,402,235,6.069705017259033,3230,156
1759314522.9754844,369,260,162,174,3587.189384930944,351,229,8.691948353793187,401,234,5.991293951155754,3324,46
1759314523.044449,369,260,162,175,3581.5715964489837,352,229,8.485535248510315,401,234,5.688775855265236,3180,296
1759314523.1022453,370,258,162,175,3569.292611227054,351,228,7.314567206748895,402,234,5.032508829314496,3269,-371
1759314523.1639907,371,259,162,174,3616.2966240347737,352,228,7.063399614579719,401,234,6.243942248579258,3098,469
1759314523.2266033,370,258,160,175,3573.057078886791,352,228,7.161243251845388,400,233,5.56096566483118,2826,336
1759314523.2880087,372,257,158,171,3665.9174274046236,353,227,6.39691499997534,405,234,5.625854753880428,2981,66
